pond_id,granule_id,orbit_direction,date,time_jst,rain_7d_mm,layer,band,band_label,scene_flag,band_area_m2,sampled_pixels,positive_pixels,positive_ratio,min_db,p10_db,p25_db,median_db,p75_db,p90_db,max_db,mean_db,baseline_median_db,delta_from_baseline_db
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HVHV,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-23.596989,-18.622981,-15.816859,-12.610832,-9.956178,-8.028811,-4.040614,-12.998170,-12.384040,-0.226792
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HHHH,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-18.953057,-12.791155,-9.850498,-7.263630,-4.751966,-2.566801,6.944938,-7.305863,-7.234208,-0.029422
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HVHV,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-26.300070,-19.174638,-16.323748,-12.846539,-10.212954,-7.926640,-3.508072,-13.218236,-12.739498,-0.107041
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HHHH,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-16.986961,-11.409377,-9.689111,-7.378555,-5.285999,-3.018815,7.517124,-7.322151,-7.206057,-0.172498
27,NISAR_L2_PR_GCOV_030_003_D_072_4005_DHDH_A_20260906T100216_20260906T100251_P05023_N_F_J_002,DESCENDING,2026-09-06,2026-09-06 19:02,81.300000,HVHV,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-23.545560,-17.634423,-14.834233,-12.217525,-10.092198,-7.794447,0.406354,-12.491363,-12.252274,0.034749
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HHHH,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-19.982334,-16.025748,-14.840698,-12.752596,-8.319521,-5.059025,0.165970,-11.602528,-12.911675,0.159078
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HVHV,inside_0_20,内側0–20 m,ok,17985.035764,183,183,1.000000,-25.348386,-22.055908,-20.561375,-17.822464,-14.120750,-10.785541,-4.984792,-16.967849,-18.074864,0.252400
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HHHH,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-21.576974,-18.475887,-17.485117,-15.698711,-14.237344,-12.911226,-6.694223,-15.737757,-16.138435,0.439724
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HVHV,inside_20_40,内側20–40 m,ok,12060.295974,120,120,1.000000,-26.873290,-23.735594,-22.505713,-21.092028,-19.849273,-18.168586,-10.268243,-20.986879,-21.192117,0.100089
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HHHH,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-21.433114,-17.962663,-17.017428,-15.873432,-14.979909,-13.682487,-12.440149,-15.991331,-16.611756,0.738324
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HVHV,inside_core,内側40 m以上,ok,8509.437294,88,88,1.000000,-26.931516,-23.701503,-22.997539,-21.332509,-19.803961,-18.783723,-16.723194,-21.369191,-21.451101,0.118593
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HHHH,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-18.749180,-12.633232,-9.045237,-5.450391,-2.823840,-0.497916,8.226997,-6.064299,-6.184095,0.733703
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HVHV,outside_0_20,外側0–20 m,ok,20861.924188,205,205,1.000000,-23.018232,-17.007777,-15.045672,-11.533151,-9.098217,-6.617367,-4.702737,-11.987364,-12.384040,0.850888
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HHHH,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-20.524265,-12.086277,-9.941465,-6.741413,-4.306682,-2.193003,5.587885,-7.079050,-7.234208,0.492795
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HVHV,outside_20_50,外側20–50 m,ok,35807.175654,355,355,1.000000,-24.505790,-18.297589,-15.648490,-12.632456,-9.817039,-7.742297,-2.857617,-12.813831,-12.739498,0.107041
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HHHH,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-20.418489,-10.849057,-8.547919,-6.507683,-4.359295,-2.763460,7.845278,-6.565338,-7.206057,0.698373
27,NISAR_L2_PR_GCOV_031_003_D_072_4005_DHDH_A_20260918T100216_20260918T100251_P05023_F_F_J_001,DESCENDING,2026-09-18,2026-09-18 19:02,47.500000,HVHV,outside_50_100,外側50–100 m,ok,71968.696664,722,709,0.981994,-22.991500,-16.469807,-14.379969,-12.287023,-9.746592,-7.915448,0.012308,-12.122925,-12.252274,-0.034749
